Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,機能 (product.metafields.custom._function),仕様・材質 (product.metafields.custom._material),サイズ (product.metafields.custom._size),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),商品評価数 (product.metafields.reviews.rating_count),サイト内検索 (product.metafields.seo.hidden),色 (product.metafields.shopify.color-pattern),食料品の形態 (product.metafields.shopify.food-product-form),ユーザーの種類 (product.metafields.shopify.user-type),付属商品 (product.metafields.shopify--discovery--product_recommendation.complementary_products),関連商品 (product.metafields.shopify--discovery--product_recommendation.related_products),関連商品の設定 (product.metafields.shopify--discovery--product_recommendation.related_products_display),販売促進する商品を検索する (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Japan,Price / Japan,Compare At Price / Japan,Included / International,Price / International,Compare At Price / International,Status
test-1148,,,,,,,,,テスト300,,,,,,,,,0.0,shopify,deny,manual,19140,19140,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1147,テストエコクラフトデコ箱6号H150,,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Boxes & Tins,テストホールケーキ箱,一般顧客,true,テスト入り数,テスト10,,,,,,,,,0.0,shopify,deny,manual,1617,1617,true,true,,,1,,false,,,,,,,,,,,,,,,EF（表側/内側：未晒クラフト）約1.5mm厚,"外寸：W237×D226×H153mm
内寸：W225×D222×H147mm",,'1,,,,,,,,,,kg,,,true,,,true,,,active
test-1147,,,,,,,,,テスト50,,,,,,,,,0.0,shopify,deny,manual,4895,4895,true,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1147,,,,,,,,,テスト100,,,,,,,,,0.0,shopify,deny,manual,9460,9460,true,true,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1146,テストエコクラフトデコ箱6号H125,,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Boxes & Tins,テストホールケーキ箱,一般顧客,true,テスト入り数,テスト10,,,,,,,,,0.0,shopify,deny,manual,1617,1617,true,true,,,1,,false,,,,,,,,,,,,,,,EF（表側/内側：未晒クラフト）約1.5mm厚,"外寸：W237×D226×H128mm
内寸：W225×D222×H122mm",,,,,,,,,,,,kg,,,true,,,true,,,active
test-1146,,,,,,,,,テスト50,,,,,,,,,0.0,shopify,deny,manual,4895,4895,true,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1146,,,,,,,,,テスト100,,,,,,,,,0.0,shopify,deny,manual,9240,9240,true,true,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1145,テストエコクラフトデコ箱5号H150,,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Boxes & Tins,テストホールケーキ箱,一般顧客,true,テスト入り数,テスト10,,,,,,,,,0.0,shopify,deny,manual,1507,1507,true,true,,,1,,false,,,,,,,,,,,,,,,EF（表側/内側：未晒クラフト）約1.5mm厚,"外寸：W198×D190×H153mm
内寸：W187×D186×H147mm",,,,,,,,,,,,kg,,,true,,,true,,,active
test-1145,,,,,,,,,テスト50,,,,,,,,,0.0,shopify,deny,manual,4455,4455,true,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1145,,,,,,,,,テスト100,,,,,,,,,0.0,shopify,deny,manual,8470,8470,true,true,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1145,,,,,,,,,テスト300,,,,,,,,,0.0,shopify,deny,manual,25080,25080,true,true,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1144,テストエクセルサテン 12mm #47,,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping,テストリボン,一般顧客,true,テスト入り数,テスト1,,,,,,,,,0.0,shopify,deny,manual,1628,1815,true,true,,,1,,false,,,,,,,,,,,,,,,ポリエステル,12mm×100m（1巻）,,,,,,,,,,,,kg,,,true,,,true,,,active
test-1143,テストエコクラフトデコ箱5号H130,,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Boxes & Tins,テストホールケーキ箱,一般顧客,true,テスト入り数,テスト10,,,,,,,,,0.0,shopify,deny,manual,1419,1419,true,true,,,1,,false,,,,,,,,,,,,,,,EF（表側/内側：未晒クラフト）約1.5mm厚,"外寸：W198×D190×H133mm
内寸：W187×D186×H127mm ",,,,,,,,,,,,kg,,,true,,,true,,,active
test-1143,,,,,,,,,テスト50,,,,,,,,,0.0,shopify,deny,manual,4125,4125,true,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1143,,,,,,,,,テスト100,,,,,,,,,0.0,shopify,deny,manual,7810,7810,true,true,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1143,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1142,テストエコクラフトデコ箱5号H113,,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Boxes & Tins,テストホールケーキ箱,一般顧客,true,テスト入り数,テスト10,,,,,,,,,0.0,shopify,deny,manual,1331,1331,true,true,,,1,,false,,,,,,,,,,,,,,,EF（表側/内側：未晒クラフト）約1.5mm厚,"外寸：W198×D190×H113mm
内寸：W187×D186×H110mm",,'1,,,,,,,,,,kg,,,true,,,true,,,active
test-1142,,,,,,,,,テスト50,,,,,,,,,0.0,shopify,deny,manual,3740,3740,true,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1142,,,,,,,,,テスト100,,,,,,,,,0.0,shopify,deny,manual,6930,6930,true,true,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1142,,,,,,,,,テスト300,,,,,,,,,0.0,shopify,deny,manual,20130,20130,true,true,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1141,テスト掛け紙_シンプルクリスマス_70×525mm,,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Wrapping Paper,テスト掛け紙,一般顧客,true,テスト入り数,テスト100,,,,,,,,,0.0,shopify,deny,manual,2860,2860,true,true,,,1,,false,,,,,,,,,,,,,,,"材質：トレーシング85g
片面デザイン",W70×D525mm,,,,,,,,,,,,kg,,,true,,,true,,,active
test-1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1140,テスト掛け紙_シンプルクリスマス_60×360mm,,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Wrapping Paper,テスト掛け紙,一般顧客,true,テスト入り数,テスト100,,,,,,,,,0.0,shopify,deny,manual,2640,2640,true,true,,,1,,false,,,,,,,,,,,,,,,"材質：トレーシング85g
片面デザイン",W60×D360mm,,,,,,,,,,,,kg,,,true,,,true,,,active
test-1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1139,テスト掛け紙_クリスマスリース_70×525mm,,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Wrapping Paper,テスト掛け紙,一般顧客,true,テスト入り数,テスト100,,,,,,,,,0.0,shopify,deny,manual,1144,1430,true,true,,,1,,false,,,,,,,,,,,,,,,"材質：上質64g
片面デザイン",W70×D525mm,,,,,,,,,,,,kg,,,true,,,true,,,active
test-1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1138,テスト掛け紙_クリスマスリース_60×360mm,,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Wrapping Paper,テスト掛け紙,一般顧客,true,テスト入り数,テスト100,,,,,,,,,0.0,shopify,deny,manual,968,1210,true,true,,,1,,false,,,,,,,,,,,,,,,"材質：上質64g
片面デザイン",W60×D360mm,,,,,,,,,,,,kg,,,true,,,true,,,active
test-1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1137,テスト掛け紙_クリスマスレッド_70×525mm,,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Wrapping Paper,テスト掛け紙,一般顧客,true,テスト入り数,テスト100,,,,,,,,,0.0,shopify,deny,manual,1144,1430,true,true,,,1,,false,,,,,,,,,,,,,,,"材質：上質64g
片面デザイン",W70×D525mm,,,,,,,,,,,,kg,,,true,,,true,,,active
test-1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1136,テスト掛け紙_クリスマスレッド_60×360mm,,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Wrapping Paper,テスト掛け紙,一般顧客,true,テスト入り数,テスト100,,,,,,,,,0.0,shopify,deny,manual,1210,1210,true,true,,,1,,false,,,,,,,,,,,,,,,"材質：上質64g
片面デザイン",W60×D360mm,,,,,,,,,,,,kg,,,true,,,true,,,active
test-1136,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1136,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1125,テストケーキピック ヒイラギ GY-194,,テストHacomarche,Home & Garden > Decor > Seasonal & Holiday Decorations > Holiday Ornament Displays & Stands,テストケーキピック,一般顧客,false,テスト入り数,テスト100,,,,,,,,,0.0,shopify,deny,manual,8030,8030,true,true,,,1,,false,,,,,,,,,,,,,,,プラスチック / 発泡剤 / 不織布 / 布,W60×H55mm（全長H88mm）,,,,,,,,,,,,kg,,,true,,,true,,,draft
test-1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1124,テストケーキピック 金のトナカイ,,テストHacomarche,Home & Garden > Decor > Seasonal & Holiday Decorations > Holiday Ornament Displays & Stands,テストケーキピック,一般顧客,false,テスト入り数,テスト100,,,,,,,,,0.0,shopify,deny,manual,5060,5060,true,true,,,1,,false,,,,,,,,,,,,,,,プラスチック,"本体：W50×H30mm
ピック：H30mm（全長H60mm)",,,,,,,,,,,,kg,,,true,,,true,,,draft
test-1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1123,テストナチュラルグレーデコ箱4号H130,,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Boxes & Tins,テストホールケーキ箱,一般顧客,true,テスト入り数,テスト10,,,,,,,,,0.0,shopify,deny,manual,1430,1430,true,true,,,1,,false,,,,,,,,,,,,,,,"EF（表側/内側：未晒クラフト）約1.5mm厚
表側：グレー印刷","外寸：W156×D151×H133mm
内寸：W147×D146×H127mm",,,,,,,,,,,,kg,,,true,,,true,,,active
test-1123,,,,,,,,,テスト50,,,,,,,,,0.0,shopify,deny,manual,4290,4290,true,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1123,,,,,,,,,テスト100,,,,,,,,,0.0,shopify,deny,manual,8360,8360,true,true,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1123,,,,,,,,,テスト300,,,,,,,,,0.0,shopify,deny,manual,24750,24750,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1122,テストエコクラフトデコ箱4号H130,,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Boxes & Tins,テストホールケーキ箱,一般顧客,true,テスト入り数,テスト10,,,,,,,,,0.0,shopify,deny,manual,1210,1210,true,true,,,1,,false,,,,,,,,,,,,,,,EF（表側/内側：未晒クラフト）約1.5mm厚,"外寸：W156×D151×H133mm
内寸：W147×D146×H127mm",,,,,,,,,,,,kg,,,true,,,true,,,active
test-1122,,,,,,,,,テスト50,,,,,,,,,0.0,shopify,deny,manual,3465,3465,true,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1122,,,,,,,,,テスト100,,,,,,,,,0.0,shopify,deny,manual,6600,6600,true,true,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1122,,,,,,,,,テスト300,,,,,,,,,0.0,shopify,deny,manual,19140,19140,true,true,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-112,テストプラトレー6号サイズ(ゴールド),,テストHacomarche,Home & Garden > Kitchen & Dining > Food Storage Accessories,テストケーキトレー,一般顧客,true,テスト入り数,テスト10,,,,,,,,,0.0,shopify,deny,manual,1848,1848,true,true,,,1,,false,,,,,,,,,,,,,,,プラスチック,"外寸：W220×D220×H7mm
内寸：φ190mm",,,,,,,,,,,,kg,,,true,,,true,,,active
test-112,,,,,,,,,テスト50,,,,,,,,,0.0,shopify,deny,manual,5830,5830,true,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-112,,,,,,,,,テスト100,,,,,,,,,0.0,shopify,deny,manual,10890,10890,true,true,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1117,テストフランボワーズデコ箱6号H200,,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Boxes & Tins,テストホールケーキ箱,一般顧客,true,テスト入り数,テスト1,,,,,,,,,0.0,shopify,deny,manual,275,341,true,true,,,1,,false,,,,,,,,,,,,,,,N赤 EF（内側白）約1.5mm厚,"外寸：W237×D227×H202mm
内寸：W227×D223×H199mm ",,,,,,,,,,,,kg,,,true,,,true,,,active
test-1117,,,,,,,,,テスト10,,,,,,,,,0.0,shopify,deny,manual,2156,2695,true,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1117,,,,,,,,,テスト25,,,,,,,,,0.0,shopify,deny,manual,5335,6655,true,true,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1117,,,,,,,,,テスト50,,,,,,,,,0.0,shopify,deny,manual,8965,11220,true,true,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1116,テストフランボワーズデコ箱5号H200,,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Boxes & Tins,テストホールケーキ箱,一般顧客,true,テスト入り数,テスト1,,,,,,,,,0.0,shopify,deny,manual,242,297,true,true,,,1,,false,,,,,,,,,,,,,,,N赤 EF（内側白）約1.5mm厚,"外寸：W198×D190×H202mm
内寸：W187×D186×H200mm",,,,,,,,,,,,kg,,,true,,,true,,,active
test-1116,,,,,,,,,テスト10,,,,,,,,,0.0,shopify,deny,manual,2068,2585,true,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1116,,,,,,,,,テスト50,,,,,,,,,0.0,shopify,deny,manual,8250,10340,true,true,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-111,テストプラトレー5号サイズ(ゴールド),,テストHacomarche,Home & Garden > Kitchen & Dining > Food Storage Accessories,テストケーキトレー,一般顧客,true,テスト入り数,テスト10,,,,,,,,,0.0,shopify,deny,manual,1441,1441,true,true,,,1,,false,,,,,,,,,,,,,,,プラスチック,"外寸：W185×D185×H7mm
内寸：φ155mm",,,,,,,,,,,,kg,,,true,,,true,,,active
test-111,,,,,,,,,テスト50,,,,,,,,,0.0,shopify,deny,manual,4290,4290,true,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-111,,,,,,,,,テスト100,,,,,,,,,0.0,shopify,deny,manual,8030,8030,true,true,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-111,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1105,テストnwクリスマスデコ箱4号H130(保冷剤スペース付),,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Boxes & Tins,テストホールケーキ箱,一般顧客,false,テスト入り数,テスト10,,,,,,,,,0.0,shopify,deny,manual,1650,1650,true,true,,,1,,false,,,,,,,,,,,,,,,かさ高軽量紙,"外寸：W168×D156×H130mm
内寸：W146（保冷剤スペース含む167）×D146×H128mm",,,,,,,,,,,,kg,,,true,,,true,,,draft
test-1105,,,,,,,,,テスト50,,,,,,,,,0.0,shopify,deny,manual,6050,6050,true,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1105,,,,,,,,,テスト100,,,,,,,,,0.0,shopify,deny,manual,11000,11000,true,true,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1105,,,,,,,,,テスト200,,,,,,,,,0.0,shopify,deny,manual,21120,21120,true,true,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1103,テストIK トレースリム 150 蓋,,テストHacomarche,Home & Garden > Kitchen & Dining > Food Storage Accessories,テストケーキトレー,一般顧客,true,テスト入り数,テスト50,,,,,,,,,0.0,shopify,deny,manual,1100,1265,true,true,,,1,,false,,,,,,,,,,,,,,,A-PET,W162.3×D46.5×H23.0mm,,,,,,,,,,,,kg,,,true,,,true,,,active
test-1103,,,,,,,,,テスト1600,,,,,,,,,0.0,shopify,deny,manual,28160,28160,true,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1103,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1101,テストカラートレースリム 150 ホワイト,,テストHacomarche,Home & Garden > Kitchen & Dining > Food Storage > Food Storage Containers,テストケーキトレー,一般顧客,false,テスト入り数,テスト100,,,,,,,,,0.0,shopify,deny,manual,4950,5830,true,true,,,1,,false,,,,,,,,,,,,,,,"アイボリー原紙＋PET
容量：207mL","底面：W150×D30×H37.5mm
上部：W161×D41mm",,,,,,,,,,,,kg,,,true,,,true,,,draft
test-1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1101,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1100,テストIK トレー 165 浅蓋,,テストHacomarche,Home & Garden > Kitchen & Dining > Food Storage Accessories,テストケーキトレー,一般顧客,true,テスト入り数,テスト100,,,,,,,,,0.0,shopify,deny,manual,2090,2640,true,true,,,1,,false,,,,,,,,,,,,,,,OPS,W181×D71×H16mm,,,,,,,,,,,,kg,,,true,,,true,,,active
test-1100,,,,,,,,,テスト2000,,,,,,,,,0.0,shopify,deny,manual,30800,37400,true,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-110,テストプラトレー4号サイズ(ゴールド),,テストHacomarche,Home & Garden > Kitchen & Dining > Food Storage Accessories,テストケーキトレー,一般顧客,true,テスト入り数,テスト10,,,,,,,,,0.0,shopify,deny,manual,924,924,true,true,,,1,,false,,,,,,,,,,,,,,,プラスチック,"外寸：W137×D137×H7mm
内寸：φ120mm",,,,,,,,,,,,kg,,,true,,,true,,,active
test-110,,,,,,,,,テスト50,,,,,,,,,0.0,shopify,deny,manual,2475,2475,true,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-110,,,,,,,,,テスト100,,,,,,,,,0.0,shopify,deny,manual,4400,4400,true,true,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1099,テストカラートレー 165 ガーネット,,テストHacomarche,Home & Garden > Kitchen & Dining > Food Storage > Food Storage Containers,テストケーキトレー,一般顧客,false,テスト入り数,テストDefault Title,,,,,,,,,0.0,shopify,deny,manual,0,,true,true,,,1,,false,,,,,,,,,,,,,,,"アイボリー原紙＋PET
容量：360mL","底面：W165×D55×H35mm
上部：W175×D65mm",,,,,,,,,,,,kg,,,true,,,true,,,draft
test-1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1098,テストカラートレー 165 ブラウン,,テストHacomarche,Home & Garden > Kitchen & Dining > Food Storage > Food Storage Containers,テストケーキトレー,一般顧客,true,テスト入り数,テスト50,,,,,,,,,0.0,shopify,deny,manual,3025,3795,true,true,,,1,,false,,,,,,,,,,,,,,,"アイボリー原紙＋PET
容量：360mL","底面：W165×D55×H35mm
上部：W175×D65mm",,,,,,,,,,,,kg,,,true,,,true,,,active
test-1098,,,,,,,,,テスト500,,,,,,,,,0.0,shopify,deny,manual,23100,28600,true,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1088,テストnw紙トレー丸6号(ホワイト),,テストHacomarche,Home & Garden > Kitchen & Dining > Food Storage Accessories,テストケーキトレー,一般顧客,true,テスト入り数,テスト10,,,,,,,,,0.0,shopify,deny,manual,814,814,true,true,,,1,,false,,,,,,,,,,,,,,,かさ高軽量紙（マットPP貼）,"外寸：φ220mm（つまみ含む全長240mm）
つまみ：20×30mm",,,,,,,,,,,,kg,,,true,,,true,,,active
test-1088,,,,,,,,,テスト50,,,,,,,,,0.0,shopify,deny,manual,2310,2310,true,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1088,,,,,,,,,テスト100,,,,,,,,,0.0,shopify,deny,manual,4180,4180,true,true,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1088,,,,,,,,,テスト300,,,,,,,,,0.0,shopify,deny,manual,12210,12210,true,true,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
